House_Age,Years_Since_Remod,Was_Remodeled,Garage_Age,Is_New_House,Total_Living_Area,Total_Area_Including_Garage,Basement_Ratio,Garage_Ratio,First_Second_Ratio,Area_Per_Room,Building_Density,Total_Full_Baths,Total_Half_Baths,Total_Bathrooms,Bath_Bedroom_Ratio,Has_Multiple_Baths,Total_Rooms_Baths,Has_Pool,Has_Fireplace,Has_Garage,Has_Basement,Has_Deck_Porch,Total_Outdoor_SF,Has_Large_Garage,Luxury_Score,Total_Quality_Score,Avg_Quality_Score,Is_High_Quality,Is_Excellent_Quality,Quality_Condition_Score,Is_Single_Family,Is_Two_Story,Is_One_Story,Is_Residential_Low_Density,Quality_x_Size,Premium_Neighborhood_x_Quality,New_x_Quality,Area_x_Bathrooms,Is_Normal_Sale,Is_Partial_Sale,Is_Abnormal_Sale,Is_Peak_Season
60,59,1,60.0,0,2100.0,2388.0,0.6556343577620173,0.226950354609929,1036.0,181.14285714285717,0.1044051049814738,1.0,0.0,1.0,0.25,0,7.0,0,1,1,1,1,28,0,2,10.0,3.333333333333333,0,0,12,1,0,1,1,6340,0.0,0,1268.0,1,0,0,0
50,50,0,50.0,0,2010.0,2329.0,0.9990059642147118,0.3170974155069582,1005.0,143.57142857142858,0.0909419961994389,1.0,0.0,1.0,0.3333333333333333,0,7.0,0,1,1,1,1,288,0,2,9.0,3.0,0,0,10,1,0,1,1,5025,0.0,0,1005.0,1,0,0,1
50,50,0,50.0,0,2522.0,2955.0,0.9992076069730588,0.3431061806656101,1261.0,180.14285714285714,0.138252384606951,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,288,0,2,9.0,3.0,0,0,12,1,0,1,1,7566,0.0,0,2522.0,1,0,0,0
39,39,0,39.0,0,2456.0,2856.0,0.9515488482922956,0.3177124702144559,1258.0,179.71428571428572,0.0975118207890861,2.0,2.0,3.0,3.0,1,9.0,0,0,1,1,1,120,0,1,10.0,3.333333333333333,0,0,8,0,0,0,1,5032,0.0,0,3774.0,0,0,0,0
107,57,1,62.0,0,2999.0,3559.0,0.2831479897348161,0.2395209580838323,1.5524017467248907,212.45454545454547,0.1718256010587456,2.0,0.0,2.0,0.3333333333333333,1,12.0,0,0,1,1,1,57,0,1,9.0,3.0,0,0,10,0,1,0,0,11685,0.0,0,4674.0,1,0,0,0
0,0,0,0.0,1,3452.0,4238.0,0.9994209612044008,0.4551244933410538,1726.0,191.77777777777777,0.1832855474142508,3.0,0.0,3.0,0.75,1,11.0,0,1,1,1,1,575,1,4,15.0,5.0,1,0,12,1,0,1,1,12082,7.0,7,5178.0,0,1,0,0
40,40,0,40.0,0,3882.0,4850.0,0.4736242884250474,0.3673624288425047,1.0316114109483423,202.6153846153846,0.2262109240810718,3.0,3.0,4.5,0.6428571428571429,1,16.5,0,0,1,1,0,0,1,2,9.0,3.0,0,0,10,0,1,0,1,13170,0.0,0,11853.0,1,0,0,0
59,16,1,0.0,0,2036.0,2036.0,0.2819383259911894,0.0,1588.0,226.8571428571429,0.1300999508438473,2.0,0.0,2.0,0.3333333333333333,1,8.0,0,0,0,1,0,0,0,0,8.0,2.6666666666666665,0,0,4,1,0,1,0,4764,0.0,0,3176.0,0,0,1,0
53,53,0,53.0,0,1812.0,2060.0,0.9104320337197048,0.2613277133825079,948.0,158.0,0.0927956147220047,1.0,0.0,1.0,0.25,0,6.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,9,1,0,1,1,3792,0.0,0,948.0,1,0,0,0
71,24,1,0.0,0,1274.0,1274.0,0.6887417218543046,0.0,520.0,125.66666666666669,0.1111930393747235,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,0,0,1,1,53,0,1,9.0,3.0,0,0,14,0,0,1,0,4524,0.0,0,1508.0,1,0,0,1
25,25,0,25.0,0,3393.0,3904.0,0.98711943793911,0.2991803278688524,1707.0,243.8571428571429,0.1023995200959808,2.0,1.0,2.5,0.8333333333333334,1,8.5,0,1,1,1,1,638,0,2,11.0,3.6666666666666665,1,1,14,1,0,1,1,13656,8.0,0,4267.5,1,0,0,0
9,9,0,9.0,0,4486.0,5292.0,0.4572913283533615,0.2617733030204612,1.1867897727272727,307.8,0.2915324872134874,3.0,1.0,3.5,0.7,1,12.5,0,1,1,1,1,195,1,4,13.0,4.333333333333333,1,1,14,1,1,0,1,27702,9.0,0,10773.0,1,0,0,1
4,3,1,4.0,0,2290.0,2687.0,0.99912739965096,0.3464223385689354,1145.0,190.83333333333331,0.3597235312598177,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,116,0,2,12.0,4.0,1,0,12,0,0,1,1,8015,0.0,0,2290.0,1,0,0,0
88,9,1,88.0,0,1973.0,2475.0,0.4482758620689655,0.3683052090975788,1.227124183006536,194.57142857142856,0.2212475633528265,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,84,0,1,8.0,2.6666666666666665,0,0,14,1,1,0,0,8172,0.0,0,2724.0,1,0,0,1
31,31,0,31.0,0,1970.0,2298.0,0.9989858012170384,0.332657200811359,985.0,140.71428571428572,0.11745766754114,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,210,0,1,11.0,3.6666666666666665,0,0,13,1,0,0,1,4925,0.0,0,1970.0,1,0,0,0
60,56,1,60.0,0,1977.0,2282.0,0.6068237205523964,0.2477660438667749,1.6936542669584245,205.0,0.2609802673456397,2.0,1.0,2.5,0.625,1,7.5,0,0,1,1,1,120,0,1,9.0,3.0,0,0,11,1,0,1,1,4920,0.0,0,3075.0,0,0,1,0
5,5,0,5.0,0,3456.0,4052.0,0.4849656357388316,0.2560137457044673,0.9416180150125104,232.7,0.2133687878232165,2.0,1.0,2.5,0.5,1,11.5,0,1,1,1,1,57,0,2,12.0,4.0,1,0,12,1,1,0,1,16289,0.0,0,5817.5,1,0,0,0
51,7,1,51.0,0,1856.0,2108.0,0.9989235737351992,0.271259418729817,928.0,185.6,0.0697691902864446,1.0,0.0,1.0,0.3333333333333333,0,5.0,0,0,1,1,1,417,0,1,10.0,3.333333333333333,0,0,12,1,0,1,1,4640,0.0,0,928.0,1,0,0,1
84,11,1,84.0,0,2104.0,2284.0,0.4005322687957418,0.1197604790419161,1.492537313432836,187.75,0.1417917492683847,1.0,1.0,1.5,0.375,0,8.5,0,1,1,1,1,261,0,2,10.0,3.333333333333333,0,0,13,1,1,0,1,9012,0.0,0,2253.0,1,0,0,0
1,0,1,1.0,1,2856.0,3336.0,0.9993002099370188,0.3358992302309307,1428.0,204.0,0.122680412371134,2.0,0.0,2.0,0.5,1,8.0,0,0,1,1,1,120,0,1,12.0,4.0,1,0,12,1,0,1,0,9996,7.0,7,2856.0,0,1,0,0
39,39,0,16.0,0,2080.0,2766.0,0.999039385206532,0.6589817483189241,1040.0,173.33333333333334,0.1390932192055637,2.0,1.0,2.5,0.625,1,7.5,0,0,1,1,1,188,0,1,9.0,3.0,0,0,12,1,0,1,1,5200,0.0,0,2600.0,1,0,0,1
2,1,1,2.0,0,2540.0,3064.0,0.999213217938631,0.4122738001573564,1270.0,181.42857142857144,0.1753417092365042,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,0,1,1,1,96,0,1,12.0,4.0,1,0,12,1,0,1,1,8890,0.0,0,2540.0,1,0,0,1
0,0,0,0.0,1,2346.0,2960.0,0.4882688649334178,0.3893468611287254,0.9737171464330412,225.14285714285717,0.1939453605710066,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,1,50,0,1,12.0,4.0,1,0,12,1,1,0,0,11032,7.0,7,3940.0,0,1,0,0
0,0,0,0.0,1,1325.0,1633.0,0.1693121693121693,0.2716049382716049,1133.0,141.625,0.1151773914811426,2.0,0.0,2.0,0.5,1,9.0,0,0,1,1,1,175,0,1,9.0,3.0,0,0,11,1,0,1,0,6798,0.0,6,2266.0,0,0,1,0
30,30,0,27.0,0,1966.0,2542.0,0.9152872444011684,0.560856864654333,1026.0,171.0,0.0935192780968006,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,34,0,1,10.0,3.333333333333333,0,0,12,1,0,0,1,6156,0.0,0,2052.0,1,0,0,0
29,29,0,29.0,0,1654.0,2182.0,0.0,0.3190332326283988,3.4850948509485096,150.36363636363637,0.1852598566308243,2.0,0.0,2.0,0.4,1,12.0,0,0,1,0,0,0,0,0,6.0,2.0,0,0,12,0,0,1,0,9924,0.0,0,3308.0,1,0,0,0
38,38,0,18.0,0,1932.0,2212.0,0.4834996162701458,0.214888718342287,0.9361069836552748,186.0,0.7745389649018442,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,0,1,0,0,6510,0.0,0,3255.0,0,0,1,1
34,34,0,33.0,0,1524.0,1788.0,0.4791464597478176,0.2560620756547042,0.9199255121042832,147.14285714285714,0.5446853516657852,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,0,0,0,0,9.0,3.0,0,0,13,0,1,0,0,6180,0.0,0,1545.0,1,0,0,1
29,29,0,29.0,0,2792.0,3380.0,0.9490579204466156,0.410327983251919,1432.0,238.66666666666663,0.088624829805669,2.0,1.0,2.5,0.8333333333333334,1,7.5,0,1,1,1,1,348,0,2,11.0,3.6666666666666665,0,0,12,1,0,0,1,7160,5.0,0,3580.0,1,0,0,1
114,13,1,13.0,0,4715.0,5555.0,0.3067331670822942,0.2327514546965918,0.999341672152732,277.53846153846155,0.1572044791076641,2.0,1.0,2.5,0.5,1,14.5,0,1,1,1,1,670,1,3,12.0,4.0,1,1,19,1,1,0,0,36080,0.0,0,9020.0,1,0,0,1
4,4,0,4.0,0,3768.0,4438.0,0.99946949602122,0.3554376657824933,1884.0,235.5,0.1223217763926762,3.0,0.0,3.0,1.0,1,10.0,0,1,1,1,1,290,1,4,15.0,5.0,1,1,14,1,0,1,1,16956,9.0,0,5652.0,1,0,0,0
1,1,0,1.0,1,3108.0,3735.0,0.9993569131832798,0.4032154340836013,1554.0,222.0,0.3384883467654105,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,229,0,2,12.0,4.0,1,1,13,0,0,1,1,12432,8.0,8,3108.0,1,0,0,0
51,44,1,51.0,0,2368.0,2662.0,0.767910447761194,0.2194029850746268,1339.0,191.28571428571428,0.1770929771194286,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,11,1,0,1,1,6695,0.0,0,1339.0,0,0,1,1
83,16,1,15.0,0,2080.0,2400.0,0.999039385206532,0.3073967339097022,1040.0,173.33333333333334,0.1444243855020136,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,1,1,1,132,0,1,9.0,3.0,0,0,13,1,0,1,0,6240,0.0,0,1040.0,1,0,0,1
48,48,0,48.0,0,2200.0,2512.0,0.9990917347865576,0.2833787465940054,1100.0,157.14285714285714,0.0880422602849367,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,355,0,2,9.0,3.0,0,0,9,1,0,1,1,4400,0.0,0,2200.0,1,0,0,0
5,4,1,5.0,0,2498.0,2934.0,0.5321888412017167,0.2673206621704476,1.1376146788990826,203.75,0.2041327489041953,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,168,0,2,12.0,4.0,1,0,12,1,1,0,1,11410,0.0,0,4075.0,1,0,0,0
91,36,1,8.0,0,2473.0,3115.0,0.440046565774156,0.3736903376018626,1.2694848084544257,214.625,0.179771751649042,2.0,0.0,2.0,0.5,1,9.0,0,1,1,1,1,307,1,3,10.0,3.333333333333333,1,0,12,1,1,0,1,12019,0.0,0,3434.0,0,0,1,0
41,41,0,41.0,0,3038.0,3547.0,0.4181054596360242,0.2375174988334111,1.2299687825182102,238.0,0.1647565571879086,2.0,1.0,2.5,0.5,1,10.5,0,1,1,1,1,324,0,2,11.0,3.6666666666666665,0,0,12,1,1,0,1,12852,0.0,0,5355.0,1,0,0,1
15,15,0,15.0,0,2674.0,3136.0,0.999252615844544,0.3452914798206278,1337.0,222.83333333333331,0.2477761304670126,3.0,0.0,3.0,1.0,1,8.0,0,1,1,1,1,334,0,3,12.0,4.0,1,1,13,0,0,1,1,10696,8.0,0,4011.0,1,0,0,0
46,46,0,46.0,0,2090.0,2354.0,0.9990439770554492,0.2523900573613766,1045.0,149.28571428571428,0.1316618369661081,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,0,0,0,1,9.0,3.0,0,0,12,1,0,1,1,6270,0.0,0,2090.0,1,0,0,0
27,27,0,27.0,0,1886.0,2486.0,0.9989406779661016,0.635593220338983,943.0,188.6,0.1340821839897625,2.0,0.0,2.0,0.6666666666666666,1,6.0,0,1,1,1,1,42,0,2,10.0,3.333333333333333,0,0,10,0,0,0,1,4715,0.0,0,1886.0,1,0,0,0
86,60,1,86.0,0,2717.0,3025.0,0.6063829787234043,0.1820330969267139,1.5405405405405406,241.57142857142856,0.3381323735252949,2.0,0.0,2.0,0.5,1,8.0,0,1,1,1,1,242,0,2,10.0,3.333333333333333,0,0,11,1,0,1,1,8455,0.0,0,3382.0,1,0,0,1
44,44,0,44.0,0,2595.0,3037.0,0.4108695652173913,0.2402173913043478,1.332065906210393,229.875,0.2388001558239189,1.0,1.0,1.5,0.3,0,8.5,0,1,1,1,1,340,0,2,9.0,3.0,0,0,11,1,1,0,1,11034,0.0,0,2758.5,1,0,0,1
2,2,0,2.0,0,2679.0,3059.0,0.5672514619883041,0.2222222222222222,1.3108108108108107,213.625,0.6773682124455014,2.0,0.0,2.0,0.5,1,9.0,0,0,1,1,1,40,0,1,12.0,4.0,1,0,12,0,1,0,0,11963,0.0,0,3418.0,1,0,0,1
110,56,1,110.0,0,2553.0,2793.0,0.3842818428184282,0.1300813008130081,1.681686046511628,184.4,0.3840866486148719,2.0,0.0,2.0,0.5,1,11.0,0,1,1,1,1,84,0,2,9.0,3.0,0,0,9,1,0,1,0,7376,0.0,0,3688.0,0,0,1,0
56,56,0,56.0,0,1373.0,1692.0,0.3836858006042296,0.3212487411883182,992.0,141.71428571428572,0.1121791247314259,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,116,0,1,8.0,2.6666666666666665,0,0,11,1,0,1,1,4960,0.0,0,992.0,0,0,1,0
2,2,0,2.0,0,2572.0,3234.0,0.9930286599535244,0.5127807900852053,1290.0,184.28571428571428,0.1907437527724382,3.0,0.0,3.0,1.0,1,9.0,0,1,1,1,1,168,0,3,12.0,4.0,1,0,12,1,0,1,1,9030,0.0,0,3870.0,1,0,0,1
0,0,0,0.0,1,3443.0,4115.0,0.4410041841004184,0.2811715481171548,0.7889221556886228,217.1818181818182,0.2238358474655673,2.0,1.0,2.5,0.5,1,12.5,0,1,1,1,1,240,1,3,13.0,4.333333333333333,1,1,13,1,1,0,1,19112,8.0,8,5972.5,0,1,0,0
46,46,0,46.0,0,2058.0,2319.0,0.9990291262135922,0.2533980582524271,1029.0,171.5,0.1295317220543806,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,1,103,0,1,9.0,3.0,0,0,9,1,0,1,1,4116,0.0,0,2058.0,1,0,0,0
14,14,0,14.0,0,3440.0,3967.0,0.999418942475305,0.3062173155142359,1720.0,215.0,0.1623560505946762,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,450,0,3,12.0,4.0,1,0,12,1,0,1,1,12040,7.0,0,5160.0,1,0,0,0
3,2,1,1.0,0,3418.0,4204.0,0.9889470622454916,0.4572425828970332,1718.0,214.75,0.137914425624147,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,264,1,4,15.0,5.0,1,1,15,1,0,1,1,17180,10.0,0,5154.0,1,0,0,1
51,51,0,51.0,0,2784.0,3242.0,0.9992821249102656,0.3287867910983489,1392.0,198.8571428571429,0.1169649609276531,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,192,0,2,9.0,3.0,0,0,11,1,0,1,1,8352,0.0,0,3480.0,1,0,0,1
51,51,0,54.0,0,2824.0,3264.0,0.7868437697659709,0.2783048703352309,1580.0,225.7142857142857,0.1574803149606299,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,188,0,2,9.0,3.0,0,0,11,1,0,1,1,9480,0.0,0,3950.0,1,0,0,1
48,9,1,0.0,0,3456.0,3456.0,0.9994216310005783,0.0,1728.0,157.0909090909091,0.1303069150139506,4.0,0.0,4.0,0.5714285714285714,1,14.0,0,0,0,1,0,0,0,1,9.0,3.0,0,0,11,0,0,1,1,8640,0.0,0,6912.0,0,0,1,0
94,7,1,94.0,0,1910.0,2289.0,0.3382352941176471,0.265406162464986,1.0786026200873362,178.375,0.2470567867036011,1.0,0.0,1.0,0.25,0,8.0,0,0,1,1,1,136,0,1,10.0,3.333333333333333,0,0,13,1,1,0,0,8562,0.0,0,1427.0,1,0,0,0
39,39,0,39.0,0,2130.0,2570.0,0.5600292825768668,0.322108345534407,1.2728785357737105,170.625,0.5761924862811313,1.0,1.0,1.5,0.375,0,8.5,0,0,1,1,1,36,0,1,9.0,3.0,0,0,11,0,1,0,0,6825,0.0,0,2047.5,1,0,0,1
1,1,0,1.0,1,2494.0,3044.0,0.999198717948718,0.4407051282051282,1247.0,249.4,0.3759421163702141,2.0,1.0,2.5,1.25,1,6.5,0,1,1,1,1,84,0,2,12.0,4.0,1,1,13,0,0,1,0,9976,8.0,8,3117.5,1,0,0,0
81,57,1,81.0,0,2037.0,2416.0,0.5897035881435257,0.2956318252730109,2.382585751978892,183.0,0.2092795294886456,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,0,1,1,1,25,0,1,10.0,3.333333333333333,0,0,11,1,0,1,0,6405,0.0,0,2562.0,1,0,0,0
22,22,0,22.0,0,3257.0,3873.0,0.9721549636803876,0.3728813559322034,1651.0,206.375,0.1329628734799065,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,192,0,3,10.0,3.333333333333333,0,0,11,1,0,1,1,9906,6.0,0,4953.0,1,0,0,0
43,43,0,43.0,0,3658.0,4193.0,0.9994535519125683,0.2923497267759563,1829.0,203.22222222222223,0.1749067610213254,3.0,0.0,3.0,0.6,1,11.0,0,0,1,1,1,76,0,2,9.0,3.0,0,0,12,1,0,1,1,10974,0.0,0,5487.0,1,0,0,1
49,49,0,49.0,0,3095.0,3645.0,1.2257368799424877,0.3953989935298346,1390.0,278.0,0.0352926240954678,2.0,1.0,2.5,1.25,1,6.5,0,1,1,1,1,189,0,2,12.0,4.0,0,0,12,1,0,1,1,8340,0.0,0,3475.0,0,0,1,0
18,18,0,18.0,0,2900.0,3362.0,0.5715059588299025,0.2502708559046587,1.3337547408343868,205.0,0.1644531598181656,2.0,1.0,2.5,0.625,1,10.5,0,1,1,1,1,739,0,2,12.0,4.0,0,0,11,1,1,0,1,11070,0.0,0,4612.5,1,0,0,1
62,59,1,61.0,0,2004.0,2244.0,0.5603112840466926,0.1867704280155642,1.2743362831858407,214.0,0.3667523564695801,1.0,1.0,1.5,0.5,0,6.5,0,0,1,1,1,35,0,1,9.0,3.0,0,0,12,1,0,1,0,6420,0.0,0,1926.0,1,0,0,0
85,59,1,44.0,0,2446.0,2886.0,0.879416282642089,0.3379416282642089,1301.0,216.83333333333331,0.1882233796296296,1.0,0.0,1.0,0.3333333333333333,0,6.0,0,0,1,1,0,0,0,0,8.0,2.6666666666666665,0,0,10,1,0,1,0,6505,0.0,0,1301.0,1,0,0,0
52,52,0,52.0,0,2432.0,2768.0,0.9991783073130648,0.2760887428101889,1216.0,202.66666666666663,0.1209829867674858,2.0,0.0,2.0,0.5,1,7.0,0,0,1,1,0,0,0,0,9.0,3.0,0,0,10,1,0,1,1,6080,0.0,0,2432.0,1,0,0,0
32,32,0,32.0,0,1743.0,2183.0,0.9818181818181818,0.5,879.0,146.5,0.0908433236874741,1.0,0.0,1.0,0.25,0,6.0,0,0,1,1,1,80,0,1,9.0,3.0,0,0,11,1,0,1,1,4395,0.0,0,879.0,1,0,0,0
99,59,1,0.0,0,2248.0,2248.0,0.5531767955801105,0.0,1.2380216383307574,206.7142857142857,0.1427725703009373,1.0,0.0,1.0,0.25,0,7.0,0,0,0,1,1,324,0,1,8.0,2.6666666666666665,0,0,10,1,0,1,0,7235,0.0,0,1447.0,1,0,0,1
83,11,1,83.0,0,2310.0,2490.0,0.527428949107733,0.1189689358889623,1.116083916083916,189.0,0.1986859395532194,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,142,0,3,10.0,3.333333333333333,1,1,17,1,1,0,1,12096,0.0,0,4536.0,1,0,0,1
1,0,1,-200.0,1,3110.0,3612.0,0.9878594249201278,0.3207667731629393,1564.0,223.42857142857144,0.1884564405350042,2.0,0.0,2.0,0.6666666666666666,1,8.0,0,1,1,1,1,132,0,2,13.0,4.333333333333333,1,1,13,1,0,1,1,12512,8.0,8,3128.0,0,1,0,0
51,32,1,51.0,0,3542.0,3996.0,0.9904494382022472,0.2550561797752809,1779.0,254.14285714285717,0.0992690140059148,2.0,1.0,2.5,0.625,1,8.5,0,1,1,1,1,730,0,2,9.0,3.0,0,0,9,1,0,1,1,8895,0.0,0,4447.5,0,0,1,1
61,15,1,15.0,0,2359.0,2935.0,0.5775401069518716,0.3850267379679144,1064.0,213.57142857142856,0.1853688778673279,1.0,0.0,1.0,0.25,0,7.0,0,0,1,1,1,216,0,1,9.0,3.0,0,0,13,1,0,1,1,8970,0.0,0,1495.0,0,0,1,0
2,1,1,2.0,0,2446.0,2879.0,0.5303314571607255,0.2707942464040025,1.1291611185086552,199.75,0.1742259049280418,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,148,0,2,12.0,4.0,1,0,12,1,1,0,1,11186,0.0,0,3995.0,1,0,0,1
0,0,0,0.0,1,3682.0,4177.0,0.994044396318354,0.268002165674066,1846.0,230.75,0.1379877410674241,3.0,0.0,3.0,0.75,1,10.0,0,1,1,1,1,32,0,3,12.0,4.0,0,0,11,1,0,1,1,11076,0.0,6,5538.0,0,1,0,1
6,5,1,6.0,0,1696.0,2116.0,0.9988221436984688,0.4946996466431095,848.0,169.6,0.1911632100991884,2.0,0.0,2.0,1.0,1,6.0,0,0,1,1,1,140,0,1,12.0,4.0,0,0,11,0,0,1,0,5088,0.0,0,1696.0,1,0,0,1
21,21,0,21.0,0,2804.0,3380.0,0.9851380042462844,0.4076433121019108,1412.0,201.7142857142857,0.1232326758596613,3.0,0.0,3.0,0.75,1,9.0,0,1,1,1,1,169,0,3,11.0,3.6666666666666665,0,0,11,1,0,1,1,8472,6.0,0,4236.0,1,0,0,0
77,57,1,77.0,0,1745.0,2025.0,0.5743913435527502,0.2524797114517583,1108.0,158.28571428571428,0.1487248322147651,1.0,0.0,1.0,0.25,0,7.0,0,1,1,1,1,205,0,2,10.0,3.333333333333333,1,0,14,1,0,1,0,7756,0.0,0,1108.0,1,0,0,1
15,14,1,15.0,0,3211.0,3819.0,0.9863945578231292,0.3760049474335188,1616.0,269.3333333333333,0.2998144712430426,3.0,0.0,3.0,1.0,1,8.0,0,1,1,1,1,389,0,3,12.0,4.0,1,1,13,0,0,1,1,12928,8.0,0,4848.0,1,0,0,0
9,8,1,9.0,0,3341.0,3776.0,0.9940334128878282,0.2595465393794749,1675.0,239.28571428571428,0.2115967660434562,3.0,0.0,3.0,0.75,1,9.0,0,0,1,1,1,217,0,2,13.0,4.333333333333333,0,0,11,1,0,1,1,10050,6.0,0,5025.0,1,0,0,0
52,52,0,5.0,0,2730.0,3082.0,0.772225827384815,0.2284231018818948,2.0758483033932134,192.5,0.2153544958747028,2.0,0.0,2.0,0.4,1,9.0,0,0,1,1,0,0,0,0,8.0,2.6666666666666665,0,0,8,1,0,1,1,6160,0.0,0,3080.0,1,0,0,0
4,4,0,4.0,0,1778.0,2178.0,0.2752688172043011,0.2867383512544803,1.1762870514820594,174.25,0.1166429587482219,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,100,0,2,12.0,4.0,1,0,12,1,0,0,1,9758,0.0,0,3485.0,1,0,0,0
34,34,0,34.0,0,1890.0,2154.0,0.5512715340442986,0.2165709598031173,1.2285191956124315,152.25,0.5915492957746479,1.0,1.0,1.5,0.3,0,8.5,0,0,1,1,1,28,0,1,11.0,3.6666666666666665,0,0,11,0,1,0,0,7308,0.0,0,1827.0,1,0,0,0
2,0,1,2.0,0,2548.0,3056.0,0.99921568627451,0.3984313725490196,1274.0,182.0,0.1445263754963131,3.0,0.0,3.0,0.75,1,9.0,0,0,1,1,1,362,0,2,12.0,4.0,1,0,12,1,0,1,1,8918,0.0,0,3822.0,0,1,0,0
59,56,1,0.0,0,912.0,912.0,0.0,0.0,2.788381742738589,228.0,0.1461304278160551,1.0,0.0,1.0,0.3333333333333333,0,4.0,0,0,0,0,0,0,0,0,6.0,2.0,0,0,9,1,0,1,0,3648,0.0,0,912.0,1,0,0,1
98,12,1,0.0,0,2422.0,2422.0,0.5191222570532915,0.0,1.2564491654021244,159.4,0.1394941804498118,2.0,0.0,2.0,0.5,1,11.0,0,0,0,1,1,281,0,1,9.0,3.0,0,0,10,0,0,1,0,6376,0.0,0,3188.0,1,0,0,1
26,0,1,26.0,0,3628.0,4240.0,0.7013595874355368,0.2869198312236287,2.34850863422292,355.3333333333333,0.1729396495781959,2.0,1.0,2.5,1.25,1,7.5,0,1,1,1,1,389,0,2,12.0,4.0,1,1,16,1,0,1,1,17056,0.0,0,5330.0,1,0,0,0
3,3,0,3.0,0,1758.0,2158.0,0.2792727272727273,0.2909090909090909,1.179080824088748,152.66666666666666,0.1239512855209742,3.0,1.0,3.5,0.875,1,11.5,0,1,1,1,1,100,0,3,12.0,4.0,1,0,12,1,0,0,1,9618,0.0,0,4809.0,0,0,0,1
56,56,0,56.0,0,2431.0,3028.0,0.5978975032851511,0.3922470433639947,1.4869281045751634,217.28571428571428,0.1252367229312474,1.0,1.0,1.5,0.375,0,7.5,0,0,1,1,1,367,0,1,10.0,3.333333333333333,0,0,10,1,0,1,1,6084,0.0,0,2281.5,1,0,0,0
31,6,1,31.0,0,2550.0,3035.0,0.3598081023454157,0.2585287846481876,1.4458930899608866,208.33333333333331,0.1780457696325135,3.0,0.0,3.0,0.75,1,11.0,0,1,1,1,1,76,0,3,10.0,3.333333333333333,0,0,12,1,0,0,1,11250,0.0,0,5625.0,1,0,0,1
93,32,1,48.0,0,2520.0,2828.0,0.4997025580011898,0.1832242712671029,0.9988109393579072,186.66666666666663,0.1078513192527444,2.0,0.0,2.0,0.4,1,10.0,0,0,1,1,1,160,0,1,10.0,3.333333333333333,0,0,13,1,1,0,1,10080,0.0,0,3360.0,1,0,0,0
44,44,0,44.0,0,2598.0,3118.0,0.923760177646188,0.384900074019245,1350.0,192.8571428571429,0.149650814765547,2.0,1.0,2.5,0.625,1,8.5,0,0,1,1,1,176,0,1,9.0,3.0,0,0,11,1,0,0,1,8100,0.0,0,3375.0,1,0,0,1
37,37,0,37.0,0,2554.0,3080.0,0.9992175273865416,0.4115805946791862,1277.0,212.83333333333331,0.120143004986358,2.0,0.0,2.0,0.6666666666666666,1,7.0,0,1,1,1,1,176,0,2,9.0,3.0,1,0,12,1,0,1,1,8939,0.0,0,2554.0,1,0,0,0
52,52,0,52.0,0,3796.0,4280.0,0.9994734070563456,0.2548709847288046,1898.0,237.25,0.0727928204341489,2.0,1.0,2.5,0.625,1,9.5,0,1,1,1,1,275,0,2,9.0,3.0,0,0,10,1,0,1,1,9490,0.0,0,4745.0,1,0,0,0
48,48,0,48.0,0,2972.0,3423.0,0.547631441957314,0.234773555439875,1.8714499252615844,213.33333333333331,0.140649036700608,3.0,0.0,3.0,0.6,1,11.0,0,1,1,1,0,0,0,2,11.0,3.6666666666666665,0,0,10,1,0,1,1,9600,0.0,0,5760.0,1,0,0,1
